"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","HHFA","TOT","USD_CAP","A","2014",35925.8259624682,
"CZE","HHFA","TOT","USD_CAP","A","2015",37928.6434733378,
"CZE","HHFA","TOT","USD_CAP","A","2016",40819.6772208599,
"CZE","HHFA","TOT","USD_CAP","A","2017",43493.1676450852,
"CZE","HHFA","TOT","USD_CAP","A","2018",46052.0717658862,
"NLD","HHFA","TOT","USD_CAP","A","1998",70961.4232921261,
"NLD","HHFA","TOT","USD_CAP","A","1999",77399.4809697512,
"NLD","HHFA","TOT","USD_CAP","A","2000",83344.7392172588,
"NLD","HHFA","TOT","USD_CAP","A","2001",83149.4784079388,
"NLD","HHFA","TOT","USD_CAP","A","2002",85581.8566710071,
"NLD","HHFA","TOT","USD_CAP","A","2003",87703.6948615166,
"NLD","HHFA","TOT","USD_CAP","A","2004",90947.9413966858,
"NLD","HHFA","TOT","USD_CAP","A","2005",97739.7487206486,
"NLD","HHFA","TOT","USD_CAP","A","2006",101046.115405888,
"NLD","HHFA","TOT","USD_CAP","A","2007",102404.910326098,
"NLD","HHFA","TOT","USD_CAP","A","2008",113442.910626753,
"NLD","HHFA","TOT","USD_CAP","A","2009",115002.829616232,
"NLD","HHFA","TOT","USD_CAP","A","2010",122171.281341432,
"NLD","HHFA","TOT","USD_CAP","A","2011",133618.453670624,
"NLD","HHFA","TOT","USD_CAP","A","2012",143048.876824409,
"NLD","HHFA","TOT","USD_CAP","A","2013",145824.89492048,
"NLD","HHFA","TOT","USD_CAP","A","2014",160357.329063218,
"NLD","HHFA","TOT","USD_CAP","A","2015",167470.107088405,
"NLD","HHFA","TOT","USD_CAP","A","2016",178275.85537149,
"NLD","HHFA","TOT","USD_CAP","A","2017",181796.654247221,
"NLD","HHFA","TOT","USD_CAP","A","2018",182028.866375677,
"GRC","HHFA","TOT","USD_CAP","A","1998",25814.5346475118,
"GRC","HHFA","TOT","USD_CAP","A","1999",37249.9579537737,
"GRC","HHFA","TOT","USD_CAP","A","2000",30440.7412644363,
"GRC","HHFA","TOT","USD_CAP","A","2001",28373.8422668067,
"GRC","HHFA","TOT","USD_CAP","A","2002",26284.132877031,
"GRC","HHFA","TOT","USD_CAP","A","2003",27501.8816608555,
"GRC","HHFA","TOT","USD_CAP","A","2004",31365.3273227365,
"GRC","HHFA","TOT","USD_CAP","A","2005",36615.7872116224,
"GRC","HHFA","TOT","USD_CAP","A","2006",40817.6873886255,
"GRC","HHFA","TOT","USD_CAP","A","2007",42740.5522247843,
"GRC","HHFA","TOT","USD_CAP","A","2008",35479.8992351788,
"GRC","HHFA","TOT","USD_CAP","A","2009",37181.8436676911,
"GRC","HHFA","TOT","USD_CAP","A","2010",32450.7676293855,
"GRC","HHFA","TOT","USD_CAP","A","2011",29859.6448547839,
"GRC","HHFA","TOT","USD_CAP","A","2012",31109.5919216501,
"GRC","HHFA","TOT","USD_CAP","A","2013",38214.1386008224,
"GRC","HHFA","TOT","USD_CAP","A","2014",39804.8099250598,
"GRC","HHFA","TOT","USD_CAP","A","2015",39384.1132387928,
"GRC","HHFA","TOT","USD_CAP","A","2016",38942.5739090329,
"GRC","HHFA","TOT","USD_CAP","A","2017",42319.2486408129,
"GRC","HHFA","TOT","USD_CAP","A","2018",39813.277763703,
"PRT","HHFA","TOT","USD_CAP","A","1998",26291.5806753013,
"PRT","HHFA","TOT","USD_CAP","A","1999",30082.9486197204,
"PRT","HHFA","TOT","USD_CAP","A","2000",32669.4996680283,
"PRT","HHFA","TOT","USD_CAP","A","2001",33532.5192721244,
"PRT","HHFA","TOT","USD_CAP","A","2002",34585.9795524867,
"PRT","HHFA","TOT","USD_CAP","A","2003",37448.529432522,
"PRT","HHFA","TOT","USD_CAP","A","2004",39839.9648952101,
"PRT","HHFA","TOT","USD_CAP","A","2005",42866.1261890234,
"PRT","HHFA","TOT","USD_CAP","A","2006",47301.8194453504,
"PRT","HHFA","TOT","USD_CAP","A","2007",49733.4930433951,
"PRT","HHFA","TOT","USD_CAP","A","2008",51238.1500061417,
"PRT","HHFA","TOT","USD_CAP","A","2009",52727.086126137,
"PRT","HHFA","TOT","USD_CAP","A","2010",55244.2765111469,
"PRT","HHFA","TOT","USD_CAP","A","2011",54869.2667957321,
"PRT","HHFA","TOT","USD_CAP","A","2012",56158.9228057024,
"PRT","HHFA","TOT","USD_CAP","A","2013",59810.0460197908,
"PRT","HHFA","TOT","USD_CAP","A","2014",61715.2480466977,
"PRT","HHFA","TOT","USD_CAP","A","2015",62443.8948367542,
"PRT","HHFA","TOT","USD_CAP","A","2016",63700.1388475284,
"PRT","HHFA","TOT","USD_CAP","A","2017",67076.6126664366,
"PRT","HHFA","TOT","USD_CAP","A","2018",66766.8034753905,
"IRL","HHFA","TOT","USD_CAP","A","2001",48560.1482188626,
"IRL","HHFA","TOT","USD_CAP","A","2002",48359.5538966983,
"IRL","HHFA","TOT","USD_CAP","A","2003",53161.6350601182,
"IRL","HHFA","TOT","USD_CAP","A","2004",59449.6030183613,
"IRL","HHFA","TOT","USD_CAP","A","2005",65277.6138868061,
"IRL","HHFA","TOT","USD_CAP","A","2006",73385.7994943807,
"IRL","HHFA","TOT","USD_CAP","A","2007",72103.9035867004,
"IRL","HHFA","TOT","USD_CAP","A","2008",66271.8291762669,
"IRL","HHFA","TOT","USD_CAP","A","2009",73298.255747324,
"IRL","HHFA","TOT","USD_CAP","A","2010",79337.7119676815,
"IRL","HHFA","TOT","USD_CAP","A","2011",80252.1176842103,
"IRL","HHFA","TOT","USD_CAP","A","2012",83862.3166046242,
"IRL","HHFA","TOT","USD_CAP","A","2013",86329.7212120118,
"IRL","HHFA","TOT","USD_CAP","A","2014",91219.229190102,
"IRL","HHFA","TOT","USD_CAP","A","2015",93810.9593116526,
"IRL","HHFA","TOT","USD_CAP","A","2016",95128.4299116882,
"IRL","HHFA","TOT","USD_CAP","A","2017",97760.5843376106,
"IRL","HHFA","TOT","USD_CAP","A","2018",95408.9732216209,
"POL","HHFA","TOT","USD_CAP","A","1998",4778.81813675285,
"POL","HHFA","TOT","USD_CAP","A","1999",5176.92570048532,
"POL","HHFA","TOT","USD_CAP","A","2000",5391.71937512827,
"POL","HHFA","TOT","USD_CAP","A","2001",5879.4219344988,
"POL","HHFA","TOT","USD_CAP","A","2002",6641.23072329195,
"POL","HHFA","TOT","USD_CAP","A","2003",8666.60264933862,
"POL","HHFA","TOT","USD_CAP","A","2004",9580.05903109008,
"POL","HHFA","TOT","USD_CAP","A","2005",10752.513757855,
"POL","HHFA","TOT","USD_CAP","A","2006",12439.6716587825,
"POL","HHFA","TOT","USD_CAP","A","2007",14518.3800125031,
"POL","HHFA","TOT","USD_CAP","A","2008",13452.3259238098,
"POL","HHFA","TOT","USD_CAP","A","2009",15152.051912363,
"POL","HHFA","TOT","USD_CAP","A","2010",17214.8786668015,
"POL","HHFA","TOT","USD_CAP","A","2011",17894.3163337042,
"POL","HHFA","TOT","USD_CAP","A","2012",20482.6731302662,
"POL","HHFA","TOT","USD_CAP","A","2013",22797.3311281381,
"POL","HHFA","TOT","USD_CAP","A","2014",24115.081611227,
"POL","HHFA","TOT","USD_CAP","A","2015",25827.7626891361,
"POL","HHFA","TOT","USD_CAP","A","2016",28123.073285813,
"POL","HHFA","TOT","USD_CAP","A","2017",30282.8599950796,
"POL","HHFA","TOT","USD_CAP","A","2018",30528.3770252803,
"ITA","HHFA","TOT","USD_CAP","A","1998",56847.2996241854,
"ITA","HHFA","TOT","USD_CAP","A","1999",61663.9018603557,
"ITA","HHFA","TOT","USD_CAP","A","2000",66705.0352630722,
"ITA","HHFA","TOT","USD_CAP","A","2001",65425.9560180464,
"ITA","HHFA","TOT","USD_CAP","A","2002",67017.6010634149,
"ITA","HHFA","TOT","USD_CAP","A","2003",67917.8947027393,
"ITA","HHFA","TOT","USD_CAP","A","2004",70803.5353335403,
"ITA","HHFA","TOT","USD_CAP","A","2005",78338.3856488066,
"ITA","HHFA","TOT","USD_CAP","A","2006",87522.8547633776,
"ITA","HHFA","TOT","USD_CAP","A","2007",83910.8626012138,
"ITA","HHFA","TOT","USD_CAP","A","2008",81939.9516592099,
"ITA","HHFA","TOT","USD_CAP","A","2009",82027.6167563443,
"ITA","HHFA","TOT","USD_CAP","A","2010",79669.2305155387,
"ITA","HHFA","TOT","USD_CAP","A","2011",79200.2653386858,
"ITA","HHFA","TOT","USD_CAP","A","2012",83923.375735702,
"ITA","HHFA","TOT","USD_CAP","A","2013",88896.1424960679,
"ITA","HHFA","TOT","USD_CAP","A","2014",90422.0147300424,
"ITA","HHFA","TOT","USD_CAP","A","2015",92992.4845927555,
"ITA","HHFA","TOT","USD_CAP","A","2016",97464.7957474435,
"ITA","HHFA","TOT","USD_CAP","A","2017",103778.603969536,
"ITA","HHFA","TOT","USD_CAP","A","2018",99980.325770683,
"LUX","HHFA","TOT","USD_CAP","A","1999",55707.8287399589,
"LUX","HHFA","TOT","USD_CAP","A","2000",66314.3612840994,
"LUX","HHFA","TOT","USD_CAP","A","2001",69399.1042937099,
"LUX","HHFA","TOT","USD_CAP","A","2002",71832.494818569,
"LUX","HHFA","TOT","USD_CAP","A","2003",79512.6023998844,
"LUX","HHFA","TOT","USD_CAP","A","2004",87462.6016354192,
"LUX","HHFA","TOT","USD_CAP","A","2005",91953.9759392235,
"LUX","HHFA","TOT","USD_CAP","A","2006",103610.148857157,
"LUX","HHFA","TOT","USD_CAP","A","2007",117273.868104406,
"LUX","HHFA","TOT","USD_CAP","A","2008",125361.018940592,
"LUX","HHFA","TOT","USD_CAP","A","2009",135275.137329487,
"LUX","HHFA","TOT","USD_CAP","A","2010",138188.173384475,
"LUX","HHFA","TOT","USD_CAP","A","2011",137205.307433106,
"LUX","HHFA","TOT","USD_CAP","A","2012",140142.561227566,
"LUX","HHFA","TOT","USD_CAP","A","2013",148287.86570623,
"LUX","HHFA","TOT","USD_CAP","A","2014",161296.821527772,
"LUX","HHFA","TOT","USD_CAP","A","2015",170290.378068396,
"LUX","HHFA","TOT","USD_CAP","A","2016",175881.976442798,
"LUX","HHFA","TOT","USD_CAP","A","2017",183443.180791765,
"LUX","HHFA","TOT","USD_CAP","A","2018",185918.46099838,
"FRA","HHFA","TOT","USD_CAP","A","1998",41094.1761970611,
"FRA","HHFA","TOT","USD_CAP","A","1999",46373.3331794547,
"FRA","HHFA","TOT","USD_CAP","A","2000",48695.0865350276,
"FRA","HHFA","TOT","USD_CAP","A","2001",48276.329244695,
"FRA","HHFA","TOT","USD_CAP","A","2002",48711.5208035703,
"FRA","HHFA","TOT","USD_CAP","A","2003",49988.0435298878,
"FRA","HHFA","TOT","USD_CAP","A","2004",52202.3780331155,
"FRA","HHFA","TOT","USD_CAP","A","2005",56939.6832834998,
"FRA","HHFA","TOT","USD_CAP","A","2006",64532.4010660599,
"FRA","HHFA","TOT","USD_CAP","A","2007",68073.285756012,
"FRA","HHFA","TOT","USD_CAP","A","2008",63494.3549144316,
"FRA","HHFA","TOT","USD_CAP","A","2009",69613.4883501606,
"FRA","HHFA","TOT","USD_CAP","A","2010",74442.6792510096,
"FRA","HHFA","TOT","USD_CAP","A","2011",75944.4174396982,
"FRA","HHFA","TOT","USD_CAP","A","2012",78168.9429695076,
"FRA","HHFA","TOT","USD_CAP","A","2013",83675.5780675855,
"FRA","HHFA","TOT","USD_CAP","A","2014",86574.3201690623,
"FRA","HHFA","TOT","USD_CAP","A","2015",91282.4629972751,
"FRA","HHFA","TOT","USD_CAP","A","2016",98188.1263078215,
"FRA","HHFA","TOT","USD_CAP","A","2017",104698.460731718,
"SVN","HHFA","TOT","USD_CAP","A","1998",11044.4238931531,
"SVN","HHFA","TOT","USD_CAP","A","1999",11809.8929007811,
"SVN","HHFA","TOT","USD_CAP","A","2000",12990.8798669242,
"SVN","HHFA","TOT","USD_CAP","A","2001",15718.6656078913,
"SVN","HHFA","TOT","USD_CAP","A","2002",17959.4946511994,
"SVN","HHFA","TOT","USD_CAP","A","2003",19342.8914116598,
"SVN","HHFA","TOT","USD_CAP","A","2004",21887.7982803913,
"SVN","HHFA","TOT","USD_CAP","A","2005",23682.6740644007,
"SVN","HHFA","TOT","USD_CAP","A","2006",26552.4650379461,
"SVN","HHFA","TOT","USD_CAP","A","2007",29282.0299622056,
"SVN","HHFA","TOT","USD_CAP","A","2008",28065.4442611726,
"SVN","HHFA","TOT","USD_CAP","A","2009",29325.2216110013,
"SVN","HHFA","TOT","USD_CAP","A","2010",30881.076255939,
"SVN","HHFA","TOT","USD_CAP","A","2011",31155.1759774609,
"SVN","HHFA","TOT","USD_CAP","A","2012",32450.2673280427,
"SVN","HHFA","TOT","USD_CAP","A","2013",34214.6494590753,
"SVN","HHFA","TOT","USD_CAP","A","2014",35609.0974492224,
"SVN","HHFA","TOT","USD_CAP","A","2015",35998.2982263887,
"SVN","HHFA","TOT","USD_CAP","A","2016",38180.8366772821,
"SVN","HHFA","TOT","USD_CAP","A","2017",41668.0868026308,
"SVN","HHFA","TOT","USD_CAP","A","2018",44227.6684545684,
"BEL","HHFA","TOT","USD_CAP","A","1998",69386.297523559,
"BEL","HHFA","TOT","USD_CAP","A","1999",76451.2698896924,
"BEL","HHFA","TOT","USD_CAP","A","2000",79037.2618551047,
"BEL","HHFA","TOT","USD_CAP","A","2001",80512.3298770071,
"BEL","HHFA","TOT","USD_CAP","A","2002",77456.8626236989,
"BEL","HHFA","TOT","USD_CAP","A","2003",80738.0326067006,
"BEL","HHFA","TOT","USD_CAP","A","2004",86007.479685182,
"BEL","HHFA","TOT","USD_CAP","A","2005",92998.3671707853,
"BEL","HHFA","TOT","USD_CAP","A","2006",97852.0205019516,
"BEL","HHFA","TOT","USD_CAP","A","2007",100217.807737237,
"BEL","HHFA","TOT","USD_CAP","A","2008",94657.3378752723,
"BEL","HHFA","TOT","USD_CAP","A","2009",104392.370289904,
"BEL","HHFA","TOT","USD_CAP","A","2010",112453.752767171,
"BEL","HHFA","TOT","USD_CAP","A","2011",115239.3610509,
"BEL","HHFA","TOT","USD_CAP","A","2012",120705.335446955,
"BEL","HHFA","TOT","USD_CAP","A","2013",126538.213147394,
"BEL","HHFA","TOT","USD_CAP","A","2014",134679.15790485,
"BEL","HHFA","TOT","USD_CAP","A","2015",140181.690982931,
"BEL","HHFA","TOT","USD_CAP","A","2016",146171.670536032,
"BEL","HHFA","TOT","USD_CAP","A","2017",149629.058087806,
"BEL","HHFA","TOT","USD_CAP","A","2018",145949.140994022,
"DEU","HHFA","TOT","USD_CAP","A","1998",40052.4574183744,
"DEU","HHFA","TOT","USD_CAP","A","1999",44223.3654458754,
"DEU","HHFA","TOT","USD_CAP","A","2000",45726.2649081735,
"DEU","HHFA","TOT","USD_CAP","A","2001",47664.7041489508,
"DEU","HHFA","TOT","USD_CAP","A","2002",47878.9144734585,
"DEU","HHFA","TOT","USD_CAP","A","2003",51696.5216360302,
"DEU","HHFA","TOT","USD_CAP","A","2004",55308.1168104866,
