"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","HHEXP","TOT","AGRWTH","A","2001",3.62358201975432,
"GRC","HHEXP","TOT","AGRWTH","A","2002",5.08536717875155,
"GRC","HHEXP","TOT","AGRWTH","A","2003",4.53309420779249,
"GRC","HHEXP","TOT","AGRWTH","A","2004",3.60686267873883,
"GRC","HHEXP","TOT","AGRWTH","A","2005",3.22484269625004,
"GRC","HHEXP","TOT","AGRWTH","A","2006",2.78189128490161,
"GRC","HHEXP","TOT","AGRWTH","A","2007",4.07619581727144,
"GRC","HHEXP","TOT","AGRWTH","A","2008",3.58389525573518,
"GRC","HHEXP","TOT","AGRWTH","A","2009",-1.67006208139491,
"GRC","HHEXP","TOT","AGRWTH","A","2010",-6.51882176662032,
"GRC","HHEXP","TOT","AGRWTH","A","2011",-9.74772248827715,"E"
"GRC","HHEXP","TOT","AGRWTH","A","2012",-8.02288478148419,"E"
"GRC","HHEXP","TOT","AGRWTH","A","2013",-2.56901322145366,"E"
"GRC","HHEXP","TOT","AGRWTH","A","2014",0.622939362416311,"E"
"GRC","HHEXP","TOT","AGRWTH","A","2015",-0.184193302915265,"E"
"GRC","HHEXP","TOT","AGRWTH","A","2016",-0.021704917315356,"E"
"GRC","HHEXP","TOT","AGRWTH","A","2017",0.855332032878877,"E"
"GRC","HHEXP","TOT","AGRWTH","A","2018",1.09986506695556,"E"
"POL","HHEXP","TOT","AGRWTH","A","1998",4.86266403813335,
"POL","HHEXP","TOT","AGRWTH","A","1999",5.51210238891091,
"POL","HHEXP","TOT","AGRWTH","A","2000",2.8790873083808,
"POL","HHEXP","TOT","AGRWTH","A","2001",2.005425133003,
"POL","HHEXP","TOT","AGRWTH","A","2002",3.93326406750884,
"POL","HHEXP","TOT","AGRWTH","A","2003",1.58682023351996,
"POL","HHEXP","TOT","AGRWTH","A","2004",4.24792726410863,
"POL","HHEXP","TOT","AGRWTH","A","2005",1.77566986929976,
"POL","HHEXP","TOT","AGRWTH","A","2006",4.80030086711373,
"POL","HHEXP","TOT","AGRWTH","A","2007",5.64930973866799,
"POL","HHEXP","TOT","AGRWTH","A","2008",6.75481027076448,
"POL","HHEXP","TOT","AGRWTH","A","2009",3.58857626786154,
"POL","HHEXP","TOT","AGRWTH","A","2010",2.7464882247998,
"POL","HHEXP","TOT","AGRWTH","A","2011",3.14879748258036,
"POL","HHEXP","TOT","AGRWTH","A","2012",0.748405457291097,
"POL","HHEXP","TOT","AGRWTH","A","2013",0.324650395214813,
"POL","HHEXP","TOT","AGRWTH","A","2014",2.39552263743561,
"POL","HHEXP","TOT","AGRWTH","A","2015",2.99322463554519,
"POL","HHEXP","TOT","AGRWTH","A","2016",3.94083886563533,
"POL","HHEXP","TOT","AGRWTH","A","2017",4.48313501819255,
"POL","HHEXP","TOT","AGRWTH","A","2018",4.2481380983709,
"ITA","HHEXP","TOT","AGRWTH","A","1998",3.36587048367079,
"ITA","HHEXP","TOT","AGRWTH","A","1999",2.75146136604417,
"ITA","HHEXP","TOT","AGRWTH","A","2000",2.65976436073012,
"ITA","HHEXP","TOT","AGRWTH","A","2001",0.64416813573196,
"ITA","HHEXP","TOT","AGRWTH","A","2002",-0.042201978132261,
"ITA","HHEXP","TOT","AGRWTH","A","2003",0.674951686140081,
"ITA","HHEXP","TOT","AGRWTH","A","2004",0.971595266219053,
"ITA","HHEXP","TOT","AGRWTH","A","2005",1.38664744898432,
"ITA","HHEXP","TOT","AGRWTH","A","2006",1.34310726217457,
"ITA","HHEXP","TOT","AGRWTH","A","2007",1.18709874342698,
"ITA","HHEXP","TOT","AGRWTH","A","2008",-1.13210782272268,
"ITA","HHEXP","TOT","AGRWTH","A","2009",-1.50181383432184,
"ITA","HHEXP","TOT","AGRWTH","A","2010",1.05029177875189,
"ITA","HHEXP","TOT","AGRWTH","A","2011",0.064776877209298,
"ITA","HHEXP","TOT","AGRWTH","A","2012",-3.71479132506028,
"ITA","HHEXP","TOT","AGRWTH","A","2013",-2.44412263776131,
"ITA","HHEXP","TOT","AGRWTH","A","2014",0.174655068155837,
"ITA","HHEXP","TOT","AGRWTH","A","2015",1.83216387636265,
"ITA","HHEXP","TOT","AGRWTH","A","2016",1.23945236288345,
"ITA","HHEXP","TOT","AGRWTH","A","2017",1.46502719990479,
"ITA","HHEXP","TOT","AGRWTH","A","2018",0.779358501426755,
"PRT","HHEXP","TOT","AGRWTH","A","1998",4.78479599638767,
"PRT","HHEXP","TOT","AGRWTH","A","1999",5.26532299761216,
"PRT","HHEXP","TOT","AGRWTH","A","2000",3.68733202190913,
"PRT","HHEXP","TOT","AGRWTH","A","2001",0.88994136437782,
"PRT","HHEXP","TOT","AGRWTH","A","2002",1.28290820192491,
"PRT","HHEXP","TOT","AGRWTH","A","2003",-0.319009278865184,
"PRT","HHEXP","TOT","AGRWTH","A","2004",2.55633138697112,
"PRT","HHEXP","TOT","AGRWTH","A","2005",1.5766621421902,
"PRT","HHEXP","TOT","AGRWTH","A","2006",1.51680349832482,
"PRT","HHEXP","TOT","AGRWTH","A","2007",2.50931274556849,
"PRT","HHEXP","TOT","AGRWTH","A","2008",1.37156762956564,
"PRT","HHEXP","TOT","AGRWTH","A","2009",-2.311973339615,
"PRT","HHEXP","TOT","AGRWTH","A","2010",2.3555905537617,
"PRT","HHEXP","TOT","AGRWTH","A","2011",-3.65965076893855,
"PRT","HHEXP","TOT","AGRWTH","A","2012",-5.31850616280816,
"PRT","HHEXP","TOT","AGRWTH","A","2013",-1.04271429721574,
"PRT","HHEXP","TOT","AGRWTH","A","2014",2.38073519333113,
"PRT","HHEXP","TOT","AGRWTH","A","2015",2.0381023250989,
"PRT","HHEXP","TOT","AGRWTH","A","2016",2.55964260558268,
"PRT","HHEXP","TOT","AGRWTH","A","2017",2.100878226354,
"PRT","HHEXP","TOT","AGRWTH","A","2018",3.08973823331671,"E"
"IRL","HHEXP","TOT","AGRWTH","A","1998",7.79300648320687,
"IRL","HHEXP","TOT","AGRWTH","A","1999",9.42316252412051,
"IRL","HHEXP","TOT","AGRWTH","A","2000",10.5605124386585,
"IRL","HHEXP","TOT","AGRWTH","A","2001",4.63266892220633,
"IRL","HHEXP","TOT","AGRWTH","A","2002",3.7195219759875,
"IRL","HHEXP","TOT","AGRWTH","A","2003",2.87809975620491,
"IRL","HHEXP","TOT","AGRWTH","A","2004",3.63234497962531,
"IRL","HHEXP","TOT","AGRWTH","A","2005",7.0587058947226,
"IRL","HHEXP","TOT","AGRWTH","A","2006",6.6915911994239,
"IRL","HHEXP","TOT","AGRWTH","A","2007",6.61573368451329,
"IRL","HHEXP","TOT","AGRWTH","A","2008",0.263587355332794,
"IRL","HHEXP","TOT","AGRWTH","A","2009",-5.10127914119565,
"IRL","HHEXP","TOT","AGRWTH","A","2010",0.447778394283255,
"IRL","HHEXP","TOT","AGRWTH","A","2011",-1.62317810508358,
"IRL","HHEXP","TOT","AGRWTH","A","2012",-0.880753802976214,
"IRL","HHEXP","TOT","AGRWTH","A","2013",0.313858667784251,
"IRL","HHEXP","TOT","AGRWTH","A","2014",2.51384151448907,
"IRL","HHEXP","TOT","AGRWTH","A","2015",3.0821635501205,
"IRL","HHEXP","TOT","AGRWTH","A","2016",5.37796440224096,
"IRL","HHEXP","TOT","AGRWTH","A","2017",3.05992461735964,
"IRL","HHEXP","TOT","AGRWTH","A","2018",3.39591676772384,
"SVK","HHEXP","TOT","AGRWTH","A","1998",4.96009991222334,
"SVK","HHEXP","TOT","AGRWTH","A","1999",-0.652355437774562,
"SVK","HHEXP","TOT","AGRWTH","A","2000",2.52560321350291,
"SVK","HHEXP","TOT","AGRWTH","A","2001",5.2996568599215,
"SVK","HHEXP","TOT","AGRWTH","A","2002",5.65969713284006,
"SVK","HHEXP","TOT","AGRWTH","A","2003",0.892691757942238,
"SVK","HHEXP","TOT","AGRWTH","A","2004",7.26921013304543,
"SVK","HHEXP","TOT","AGRWTH","A","2005",4.51387095474153,
"SVK","HHEXP","TOT","AGRWTH","A","2006",6.31713352967677,
"SVK","HHEXP","TOT","AGRWTH","A","2007",7.86772522799557,
"SVK","HHEXP","TOT","AGRWTH","A","2008",7.01649468413782,
"SVK","HHEXP","TOT","AGRWTH","A","2009",-0.173497155367327,
"SVK","HHEXP","TOT","AGRWTH","A","2010",0.807774954556687,
"SVK","HHEXP","TOT","AGRWTH","A","2011",-1.91651132712044,
"SVK","HHEXP","TOT","AGRWTH","A","2012",0.401324104962497,
"SVK","HHEXP","TOT","AGRWTH","A","2013",-1.18046575174725,
"SVK","HHEXP","TOT","AGRWTH","A","2014",1.87742095560519,
"SVK","HHEXP","TOT","AGRWTH","A","2015",2.76385366903768,
"SVK","HHEXP","TOT","AGRWTH","A","2016",3.8863129111954,
"SVK","HHEXP","TOT","AGRWTH","A","2017",4.32415497320094,
"SVK","HHEXP","TOT","AGRWTH","A","2018",3.86698331373982,
"ESP","HHEXP","TOT","AGRWTH","A","1998",4.40845262672968,
"ESP","HHEXP","TOT","AGRWTH","A","1999",4.79815827855424,
"ESP","HHEXP","TOT","AGRWTH","A","2000",4.43637908820325,
"ESP","HHEXP","TOT","AGRWTH","A","2001",3.87576499045337,
"ESP","HHEXP","TOT","AGRWTH","A","2002",3.07641445530287,
"ESP","HHEXP","TOT","AGRWTH","A","2003",2.3659572687862,
"ESP","HHEXP","TOT","AGRWTH","A","2004",4.05720201889478,
"ESP","HHEXP","TOT","AGRWTH","A","2005",4.13318757998161,
"ESP","HHEXP","TOT","AGRWTH","A","2006",3.98485074685504,
"ESP","HHEXP","TOT","AGRWTH","A","2007",3.39432847911113,
"ESP","HHEXP","TOT","AGRWTH","A","2008",-0.702036974239643,
"ESP","HHEXP","TOT","AGRWTH","A","2009",-3.59270419180716,
"ESP","HHEXP","TOT","AGRWTH","A","2010",0.369345682518452,
"ESP","HHEXP","TOT","AGRWTH","A","2011",-2.46196534324367,
"ESP","HHEXP","TOT","AGRWTH","A","2012",-3.31827248949978,
"ESP","HHEXP","TOT","AGRWTH","A","2013",-2.88755785197959,
"ESP","HHEXP","TOT","AGRWTH","A","2014",1.68936596450836,
"ESP","HHEXP","TOT","AGRWTH","A","2015",2.94754243503858,
"ESP","HHEXP","TOT","AGRWTH","A","2016",2.69352522551828,
"ESP","HHEXP","TOT","AGRWTH","A","2017",2.98119563034039,"E"
"ESP","HHEXP","TOT","AGRWTH","A","2018",1.84625587410951,"E"
"BEL","HHEXP","TOT","AGRWTH","A","1998",3.13901207231815,
"BEL","HHEXP","TOT","AGRWTH","A","1999",2.11262518469874,
"BEL","HHEXP","TOT","AGRWTH","A","2000",2.81686517634348,
"BEL","HHEXP","TOT","AGRWTH","A","2001",0.943254603682946,
"BEL","HHEXP","TOT","AGRWTH","A","2002",0.611599950427562,
"BEL","HHEXP","TOT","AGRWTH","A","2003",0.717846270821937,
"BEL","HHEXP","TOT","AGRWTH","A","2004",1.06417516001819,
"BEL","HHEXP","TOT","AGRWTH","A","2005",1.4442786335101,
"BEL","HHEXP","TOT","AGRWTH","A","2006",1.77486013345204,
"BEL","HHEXP","TOT","AGRWTH","A","2007",2.09228493903274,
"BEL","HHEXP","TOT","AGRWTH","A","2008",1.37496784105313,
"BEL","HHEXP","TOT","AGRWTH","A","2009",0.584522583265512,
"BEL","HHEXP","TOT","AGRWTH","A","2010",3.00905952304185,
"BEL","HHEXP","TOT","AGRWTH","A","2011",0.865427705809231,
"BEL","HHEXP","TOT","AGRWTH","A","2012",1.46745536481723,
"BEL","HHEXP","TOT","AGRWTH","A","2013",1.66924517942711,
"BEL","HHEXP","TOT","AGRWTH","A","2014",0.552006604407363,
"BEL","HHEXP","TOT","AGRWTH","A","2015",1.58510294788026,
"BEL","HHEXP","TOT","AGRWTH","A","2016",1.88650404968726,
"BEL","HHEXP","TOT","AGRWTH","A","2017",1.83225908272808,
"BEL","HHEXP","TOT","AGRWTH","A","2018",1.46648308971543,
"EST","HHEXP","TOT","AGRWTH","A","1998",3.57634588848587,
"EST","HHEXP","TOT","AGRWTH","A","1999",0.423792309103037,
"EST","HHEXP","TOT","AGRWTH","A","2000",7.04729587835306,
"EST","HHEXP","TOT","AGRWTH","A","2001",6.90712941567635,
"EST","HHEXP","TOT","AGRWTH","A","2002",9.73148316626157,
"EST","HHEXP","TOT","AGRWTH","A","2003",9.66628366818907,
"EST","HHEXP","TOT","AGRWTH","A","2004",8.08275549429622,
"EST","HHEXP","TOT","AGRWTH","A","2005",9.69312595020306,
"EST","HHEXP","TOT","AGRWTH","A","2006",12.8164736465533,
"EST","HHEXP","TOT","AGRWTH","A","2007",8.44799501598862,
"EST","HHEXP","TOT","AGRWTH","A","2008",-4.46918113930066,
"EST","HHEXP","TOT","AGRWTH","A","2009",-13.6771691489324,
"EST","HHEXP","TOT","AGRWTH","A","2010",-0.902097554721758,
"EST","HHEXP","TOT","AGRWTH","A","2011",3.50906007533914,
"EST","HHEXP","TOT","AGRWTH","A","2012",4.37687028962027,
"EST","HHEXP","TOT","AGRWTH","A","2013",3.56577692215842,
"EST","HHEXP","TOT","AGRWTH","A","2014",3.63281274435918,
"EST","HHEXP","TOT","AGRWTH","A","2015",4.96728306750359,
"EST","HHEXP","TOT","AGRWTH","A","2016",4.56453567000459,
"EST","HHEXP","TOT","AGRWTH","A","2017",2.78387085125515,
"EST","HHEXP","TOT","AGRWTH","A","2018",4.25203607750204,
"SWE","HHEXP","TOT","AGRWTH","A","1998",3.38549250931708,
"SWE","HHEXP","TOT","AGRWTH","A","1999",4.03505798302008,
"SWE","HHEXP","TOT","AGRWTH","A","2000",5.40207500871981,
"SWE","HHEXP","TOT","AGRWTH","A","2001",0.827144985497024,
"SWE","HHEXP","TOT","AGRWTH","A","2002",2.21658266103638,
"SWE","HHEXP","TOT","AGRWTH","A","2003",1.75399313330348,
"SWE","HHEXP","TOT","AGRWTH","A","2004",2.8348942424666,
"SWE","HHEXP","TOT","AGRWTH","A","2005",3.35348722969722,
"SWE","HHEXP","TOT","AGRWTH","A","2006",2.96197669119083,
"SWE","HHEXP","TOT","AGRWTH","A","2007",3.90845286402558,
"SWE","HHEXP","TOT","AGRWTH","A","2008",0.699244949339734,
"SWE","HHEXP","TOT","AGRWTH","A","2009",1.18475292365765,
"SWE","HHEXP","TOT","AGRWTH","A","2010",4.33167392842958,
"SWE","HHEXP","TOT","AGRWTH","A","2011",1.93019315098293,
"SWE","HHEXP","TOT","AGRWTH","A","2012",0.592798689384158,
"SWE","HHEXP","TOT","AGRWTH","A","2013",1.77428071813173,
"SWE","HHEXP","TOT","AGRWTH","A","2014",2.94118453801723,
"SWE","HHEXP","TOT","AGRWTH","A","2015",3.5118319624191,
"SWE","HHEXP","TOT","AGRWTH","A","2016",2.01252687419172,
"SWE","HHEXP","TOT","AGRWTH","A","2017",2.09036197781955,
"SWE","HHEXP","TOT","AGRWTH","A","2018",1.61446837329669,
"GBR","HHEXP","TOT","AGRWTH","A","1998",4.25843593930653,
"GBR","HHEXP","TOT","AGRWTH","A","1999",4.47537833101062,
"GBR","HHEXP","TOT","AGRWTH","A","2000",4.53786919634992,
"GBR","HHEXP","TOT","AGRWTH","A","2001",3.54952099418829,
"GBR","HHEXP","TOT","AGRWTH","A","2002",3.24356235866404,
"GBR","HHEXP","TOT","AGRWTH","A","2003",3.39643221871582,
"GBR","HHEXP","TOT","AGRWTH","A","2004",3.21289400044508,
"GBR","HHEXP","TOT","AGRWTH","A","2005",2.5581623655983,
"GBR","HHEXP","TOT","AGRWTH","A","2006",1.61334043057599,
"GBR","HHEXP","TOT","AGRWTH","A","2007",2.36767710916776,
"GBR","HHEXP","TOT","AGRWTH","A","2008",-0.389341653966692,
"GBR","HHEXP","TOT","AGRWTH","A","2009",-2.73664852077137,
"GBR","HHEXP","TOT","AGRWTH","A","2010",1.24748226600941,
"GBR","HHEXP","TOT","AGRWTH","A","2011",-0.007540142491158,
"GBR","HHEXP","TOT","AGRWTH","A","2012",1.59731550685854,
"GBR","HHEXP","TOT","AGRWTH","A","2013",2.68250520198189,
"GBR","HHEXP","TOT","AGRWTH","A","2014",2.28976066903406,
"GBR","HHEXP","TOT","AGRWTH","A","2015",2.98532971574784,
"GBR","HHEXP","TOT","AGRWTH","A","2016",3.64630789484182,
"GBR","HHEXP","TOT","AGRWTH","A","2017",2.2103058309489,
"GBR","HHEXP","TOT","AGRWTH","A","2018",1.58311266158745,
"FIN","HHEXP","TOT","AGRWTH","A","1998",4.82417692959892,
"FIN","HHEXP","TOT","AGRWTH","A","1999",3.34503180522044,
"FIN","HHEXP","TOT","AGRWTH","A","2000",2.10256818423008,
"FIN","HHEXP","TOT","AGRWTH","A","2001",2.6828983097091,
"FIN","HHEXP","TOT","AGRWTH","A","2002",2.49892451350052,
"FIN","HHEXP","TOT","AGRWTH","A","2003",4.1267019713859,
"FIN","HHEXP","TOT","AGRWTH","A","2004",3.75094840667678,
"FIN","HHEXP","TOT","AGRWTH","A","2005",3.17541935188994,
"FIN","HHEXP","TOT","AGRWTH","A","2006",3.92048286173099,
"FIN","HHEXP","TOT","AGRWTH","A","2007",3.50189161826611,
"FIN","HHEXP","TOT","AGRWTH","A","2008",1.96764860328868,
"FIN","HHEXP","TOT","AGRWTH","A","2009",-2.92127797075693,
"FIN","HHEXP","TOT","AGRWTH","A","2010",2.99670269089547,
"FIN","HHEXP","TOT","AGRWTH","A","2011",2.89436477479297,
"FIN","HHEXP","TOT","AGRWTH","A","2012",0.384743733191999,
"FIN","HHEXP","TOT","AGRWTH","A","2013",-0.522106415847005,
"FIN","HHEXP","TOT","AGRWTH","A","2014",0.606423966032395,
"FIN","HHEXP","TOT","AGRWTH","A","2015",1.88841453287873,
"FIN","HHEXP","TOT","AGRWTH","A","2016",2.36638732813009,
"FIN","HHEXP","TOT","AGRWTH","A","2017",0.956332777580038,
"FIN","HHEXP","TOT","AGRWTH","A","2018",1.81011847879536,
"LUX","HHEXP","TOT","AGRWTH","A","1998",2.24430281953918,
"LUX","HHEXP","TOT","AGRWTH","A","1999",5.98854192117921,
"LUX","HHEXP","TOT","AGRWTH","A","2000",4.25039403378826,
"LUX","HHEXP","TOT","AGRWTH","A","2001",3.81735823948515,
"LUX","HHEXP","TOT","AGRWTH","A","2002",4.4429392846347,
"LUX","HHEXP","TOT","AGRWTH","A","2003",2.2915059055024,
"LUX","HHEXP","TOT","AGRWTH","A","2004",0.890464485482958,
"LUX","HHEXP","TOT","AGRWTH","A","2005",-0.081748296145064,
"LUX","HHEXP","TOT","AGRWTH","A","2006",2.76547279702237,
"LUX","HHEXP","TOT","AGRWTH","A","2007",2.29503670911434,
"LUX","HHEXP","TOT","AGRWTH","A","2008",1.34515074240415,
"LUX","HHEXP","TOT","AGRWTH","A","2009",1.17652609423798,
"LUX","HHEXP","TOT","AGRWTH","A","2010",1.20444551269111,
"LUX","HHEXP","TOT","AGRWTH","A","2011",1.4924612731232,
"LUX","HHEXP","TOT","AGRWTH","A","2012",2.91720200221526,
"LUX","HHEXP","TOT","AGRWTH","A","2013",2.00802588640349,
"LUX","HHEXP","TOT","AGRWTH","A","2014",4.06550094265587,
"LUX","HHEXP","TOT","AGRWTH","A","2015",1.79260369957951,
"LUX","HHEXP","TOT","AGRWTH","A","2016",3.41655522650914,
"LUX","HHEXP","TOT","AGRWTH","A","2017",2.16192616348578,
"LUX","HHEXP","TOT","AGRWTH","A","2018",3.32684105594084,
"HUN","HHEXP","TOT","AGRWTH","A","1998",4.8336967804271,
"HUN","HHEXP","TOT","AGRWTH","A","1999",6.65396709448779,
"HUN","HHEXP","TOT","AGRWTH","A","2000",3.10123652219064,
"HUN","HHEXP","TOT","AGRWTH","A","2001",4.53794580509677,
"HUN","HHEXP","TOT","AGRWTH","A","2002",7.88336464469817,
"HUN","HHEXP","TOT","AGRWTH","A","2003",8.42770484998698,
"HUN","HHEXP","TOT","AGRWTH","A","2004",2.01269950080184,
"HUN","HHEXP","TOT","AGRWTH","A","2005",2.86005130048058,
"HUN","HHEXP","TOT","AGRWTH","A","2006",1.54941725156687,
"HUN","HHEXP","TOT","AGRWTH","A","2007",1.03922610757371,
"HUN","HHEXP","TOT","AGRWTH","A","2008",-1.27261768528457,
"HUN","HHEXP","TOT","AGRWTH","A","2009",-6.71958361086673,
"HUN","HHEXP","TOT","AGRWTH","A","2010",-2.78792431095271,
"HUN","HHEXP","TOT","AGRWTH","A","2011",0.613391147839217,
"HUN","HHEXP","TOT","AGRWTH","A","2012",-2.43231320650675,
"HUN","HHEXP","TOT","AGRWTH","A","2013",0.039436064280785,
"HUN","HHEXP","TOT","AGRWTH","A","2014",2.34920642891622,
"HUN","HHEXP","TOT","AGRWTH","A","2015",3.84867042840223,
"HUN","HHEXP","TOT","AGRWTH","A","2016",4.86086193172159,
"HUN","HHEXP","TOT","AGRWTH","A","2017",4.74836033925009,
"HUN","HHEXP","TOT","AGRWTH","A","2018",4.79756917406208,
"FRA","HHEXP","TOT","AGRWTH","A","1998",3.98568729591133,
"FRA","HHEXP","TOT","AGRWTH","A","1999",3.46386364218662,
"FRA","HHEXP","TOT","AGRWTH","A","2000",3.66605224851205,
"FRA","HHEXP","TOT","AGRWTH","A","2001",2.51858560386855,
"FRA","HHEXP","TOT","AGRWTH","A","2002",2.08227804500492,
"FRA","HHEXP","TOT","AGRWTH","A","2003",1.48544230811217,
